Transaction_ID,Date,Customer_ID,Customer_Name,County,Eircode,Product_ID,Product_Category,Unit_Price_EUR,Quantity,VAT_Rate,Total_Amount_EUR,Payment_Method
IE-TXN-000178,03/10/2023,CUST-0683,Fergus Angus,Wicklow,R18T4R5,PROD-0036,Health & Beauty,83.35,4,23%,410.08,Revolut
IE-TXN-000179,03/05/2025,CUST-0929,Ms. Marie-Claire Carleton,Wicklow,R67 P9NC,PROD-0096,Home Decor,360.43,7,23%,3103.3,Revolut
IE-TXN-000180,03/06/2025,CUST-0206,Oisin Denis,Cavan,K39 RCER,PROD-0057,Health & Beauty,465.2,9,23%,5149.76,Visa
IE-TXN-000181,02/03/2024,CUST-0891,Rian Richey,Sligo,P38 H8FF,PROD-0038,Health & Beauty,472.98,10,23%,5817.65,Revolut
IE-TXN-000182,26/10/2024,CUST-0781,Jonathon O'Brown,Laois,D23YFF5,PROD-0009,Health & Beauty,68.26,4,23%,335.84,Revolut
IE-TXN-000183,07/11/2023,CUST-0107,Christine Hastie,Cavan,P85PP92,PROD-0065,Home Decor,225.67,9,23%,2498.17,Revolut
IE-TXN-000184,09/12/2025,CUST-0145,Callum McKendry,Galway,W87W8D4,PROD-0022,Home Decor,490.8,5,23%,3018.42,Revolut
IE-TXN-000185,22/01/2025,CUST-0997,Mr. Cillian Lenihan,Kerry,R736F5N,PROD-0036,Health & Beauty,83.35,10,23%,1025.2,Revolut
IE-TXN-000186,13/02/2023,CUST-0701,Nicholas McCool,Limerick,C91 5C57,PROD-0035,Clothing,84.97,2,23%,209.03,Apple Pay
IE-TXN-000187,15/02/2024,CUST-0903,Mrs. Julie Deloughry,Carlow,Y68PCYN,PROD-0099,Groceries,214.14,4,23%,1053.57,Mastercard
IE-TXN-000188,30/12/2024,CUST-0529,Heather Fannon,Limerick,V99WV89,PROD-0056,Home Decor,154.53,5,23%,950.36,Google Pay
IE-TXN-000189,13/11/2025,CUST-0436,Eva McGeady-Harris,Antrim,Y75PPX3,PROD-0030,Clothing,385.92,10,23%,4746.82,Revolut
IE-TXN-000190,07/07/2024,CUST-0757,Shane Sinnott,Antrim,V84HR2T,PROD-0054,Clothing,321.83,4,23%,1583.4,Revolut
IE-TXN-000191,11/10/2025,CUST-0486,Niamh McElroe,Kildare,W68 10AC,PROD-0098,Clothing,75.39,3,23%,278.19,Visa
IE-TXN-000192,09/09/2025,CUST-0707,Mrs. Ashleigh Carlin,Down,K29 9K1C,PROD-0011,Beverages,64.59,3,23%,238.34,Apple Pay
IE-TXN-000193,28/03/2023,CUST-0868,Mrs. Hollie McKie,Monaghan,N84 989V,PROD-0052,Groceries,309.93,6,23%,2287.28,Google Pay
IE-TXN-000194,28/04/2025,CUST-0396,Dr. Hollie Connor,Galway,F27 TN4F,PROD-0030,Clothing,385.92,9,23%,4272.13,Google Pay
IE-TXN-000195,27/07/2023,CUST-0051,Naoise McGoldrick,Tyrone,W96 0FE5,PROD-0026,Clothing,12.89,8,23%,126.84,Visa
IE-TXN-000196,21/01/2023,CUST-0013,Ms. Jody O'Loughlinn,Louth,F32 N9FT,PROD-0090,Clothing,292.4,6,23%,2157.91,Revolut
IE-TXN-000197,25/05/2023,CUST-0942,Miss Tiegan McLoone,Galway,V66 F33X,PROD-0045,Health & Beauty,201.53,4,23%,991.53,Revolut
IE-TXN-000198,31/12/2024,CUST-0603,Dr. Carter McCallion,Galway,P17KVNF,PROD-0010,Beverages,169.94,10,23%,2090.26,Mastercard
IE-TXN-000199,30/03/2025,CUST-0626,Ross O'Shea,Cork,K93H5C8,PROD-0082,Home Decor,330.88,7,23%,2848.88,Revolut
IE-TXN-000200,22/11/2023,CUST-0697,Dr. Nicole Gerarghty,Tyrone,T57AV4K,PROD-0084,Electronics,232.51,2,23%,571.97,Apple Pay
IE-TXN-000201,02/12/2023,CUST-0694,Dermot Lynch,Galway,K75 XAX6,PROD-0062,Groceries,326.68,7,23%,2812.71,Mastercard
IE-TXN-000202,11/05/2023,CUST-0106,Oonagh Mannix-Hanrahan,Armagh,A73 E9VC,PROD-0096,Home Decor,360.43,7,23%,3103.3,Revolut
IE-TXN-000203,27/04/2024,CUST-0739,Miss Cassandra Cahir,Tyrone,P25553X,PROD-0073,Home Decor,84.35,6,23%,622.5,Google Pay
IE-TXN-000204,10/07/2023,CUST-0074,Charlotte Phayre,Cork,P0590AK,PROD-0057,Health & Beauty,465.2,7,23%,4005.37,Revolut
IE-TXN-000205,10/10/2023,CUST-0403,Brandon Fitzmaurice-Cregan,Fermanagh,Y61VN6K,PROD-0099,Groceries,214.14,3,23%,790.18,Revolut
IE-TXN-000206,03/01/2025,CUST-0374,Dr. Simon O'Bryan,Kilkenny,W87 05E4,PROD-0072,Beverages,415.86,8,23%,4092.06,Revolut
IE-TXN-000207,14/05/2024,CUST-0397,Logan Fannon,Galway,C80 8Y89,PROD-0091,Home Decor,287.8,5,23%,1769.97,Google Pay
IE-TXN-000208,06/09/2023,CUST-0600,Mr. Killian Foody,Westmeath,R97 RX4V,PROD-0026,Clothing,12.89,3,23%,47.56,Revolut
IE-TXN-000209,04/12/2024,CUST-0364,Dale Leech,Donegal,K28PRDW,PROD-0014,Beverages,29.39,2,23%,72.3,Revolut
IE-TXN-000210,17/09/2023,CUST-0132,Mrs. Dara Ahern,Londonderry,P5165F1,PROD-0019,Beverages,354.21,7,23%,3049.75,Revolut
IE-TXN-000211,03/01/2023,CUST-0893,Myles Cryan,Donegal,K48TXT4,PROD-0061,Health & Beauty,112.69,6,23%,831.65,Mastercard
IE-TXN-000212,19/02/2023,CUST-0263,Mrs. Sacha Gainey,Donegal,E80WR46,PROD-0014,Beverages,29.39,6,23%,216.9,Revolut
IE-TXN-000213,01/09/2024,CUST-0057,Rowan MacFaull,Roscommon,R66 9D34,PROD-0062,Groceries,326.68,4,23%,1607.27,Apple Pay
IE-TXN-000214,19/06/2025,CUST-0342,Connor Bryan,Carlow,E16 6XCX,PROD-0035,Clothing,84.97,9,23%,940.62,Apple Pay
IE-TXN-000215,20/05/2023,CUST-0031,Tammy MacCole-Costelloe,Antrim,A14 8KKY,PROD-0070,Beverages,448.15,3,23%,1653.67,Revolut
IE-TXN-000216,16/06/2025,CUST-0031,Tammy MacCole-Costelloe,Antrim,A14 8KKY,PROD-0097,Groceries,346.24,6,23%,2555.25,Apple Pay
IE-TXN-000217,07/08/2024,CUST-0742,Stephen Cody,Limerick,X21F848,PROD-0018,Beverages,194.3,3,23%,716.97,Google Pay
IE-TXN-000218,17/03/2025,CUST-0180,Warren McGreal,Dublin,H31 7PT0,PROD-0052,Groceries,309.93,2,23%,762.43,Revolut
IE-TXN-000219,20/09/2024,CUST-0718,Conchur McNealy-Rahilly,Waterford,C14 WF01,PROD-0096,Home Decor,360.43,4,23%,1773.32,Apple Pay
IE-TXN-000220,03/12/2023,CUST-0329,Cherie Weever,Armagh,C2989TW,PROD-0029,Groceries,102.61,3,23%,378.63,Mastercard
IE-TXN-000221,03/05/2024,CUST-0764,Nadia McInerney,Westmeath,K91 TTVN,PROD-0068,Electronics,253.1,4,23%,1245.25,Visa
IE-TXN-000222,27/08/2025,CUST-0054,Russell Dungan,Donegal,K16K4V9,PROD-0079,Home Decor,44.93,8,23%,442.11,Apple Pay
IE-TXN-000223,18/01/2024,CUST-0015,Alastair McColl-Mackle,Wicklow,R39508N,PROD-0079,Home Decor,44.93,9,23%,497.38,Google Pay
IE-TXN-000224,22/02/2023,CUST-0474,Oran Devitt-McAlister,Roscommon,C3506H9,PROD-0053,Home Decor,351.89,8,23%,3462.6,Apple Pay
IE-TXN-000225,14/04/2025,CUST-0846,Shane Keoghan,Limerick,N05 D7CD,PROD-0012,Electronics,279.46,4,23%,1374.94,Google Pay
IE-TXN-000226,18/12/2024,CUST-0615,Ms. Kirsty Clavin,Wexford,C23 A3EW,PROD-0030,Clothing,385.92,1,23%,474.68,Mastercard
IE-TXN-000227,10/06/2023,CUST-0649,Eunan Durrihy,Mayo,X92 8XN3,PROD-0095,Health & Beauty,320.05,2,23%,787.32,Revolut
IE-TXN-000228,04/04/2025,CUST-0574,Kelly Dunny,Londonderry,W1183CV,PROD-0063,Home Decor,91.48,6,23%,675.12,Visa
IE-TXN-000229,19/12/2024,CUST-0069,Christopher Capua,Waterford,F775P99,PROD-0065,Home Decor,225.67,7,23%,1943.02,Revolut
IE-TXN-000230,14/11/2024,CUST-0931,Ms. Diane Cattigan,Galway,V58TTRY,PROD-0066,Home Decor,25.63,4,23%,126.1,Revolut
IE-TXN-000231,14/11/2023,CUST-0166,Daire O'Bryen,Longford,F86 XV46,PROD-0048,Home Decor,90.34,7,23%,777.83,Revolut
IE-TXN-000232,04/02/2025,CUST-0882,Aiden Nunne,Cork,X608XPH,PROD-0042,Health & Beauty,21.7,3,23%,80.07,Visa
IE-TXN-000233,23/10/2025,CUST-0544,Taylor Duff,Londonderry,X08YCV3,PROD-0027,Health & Beauty,99.37,2,23%,244.45,Apple Pay
IE-TXN-000234,09/08/2025,CUST-0342,Connor Bryan,Carlow,E16 6XCX,PROD-0051,Groceries,464.13,6,23%,3425.28,Google Pay
IE-TXN-000235,29/02/2024,CUST-0307,Ms. Ashleigh Traynor,Carlow,D69TT41,PROD-0074,Electronics,293.57,8,23%,2888.73,Revolut
IE-TXN-000236,21/04/2023,CUST-0807,Giles McCullough,Galway,K59YATE,PROD-0089,Clothing,250.9,3,23%,925.82,Visa
IE-TXN-000237,24/03/2024,CUST-0548,Ms. Bronach Laffey,Kerry,W02HKAP,PROD-0008,Health & Beauty,145.19,4,23%,714.33,Apple Pay
IE-TXN-000238,15/07/2025,CUST-0566,Marc Brick,Mayo,X137PED,PROD-0085,Health & Beauty,339.68,6,23%,2506.84,Visa
IE-TXN-000239,21/02/2025,CUST-0563,Dr. Gareth Dillane,Galway,R21 FX9N,PROD-0037,Clothing,91.4,3,23%,337.27,Google Pay
IE-TXN-000240,02/07/2024,CUST-0144,Frazer O'Togher,Kilkenny,E62P315,PROD-0058,Electronics,283.69,3,23%,1046.82,Visa
IE-TXN-000241,15/01/2024,CUST-0234,Mr. Anton Devlin,Leitrim,C78 RWVT,PROD-0012,Electronics,279.46,1,23%,343.74,Apple Pay
IE-TXN-000242,25/06/2025,CUST-0523,Mrs. Therese Devally,Carlow,W85H75W,PROD-0009,Health & Beauty,68.26,5,23%,419.8,Apple Pay
IE-TXN-000243,01/01/2023,CUST-0939,Ms. Dionne Nash,Armagh,E938P5P,PROD-0098,Clothing,75.39,1,23%,92.73,Revolut
IE-TXN-000244,12/04/2025,CUST-0500,Rowan Nicholson,Down,X36 THE6,PROD-0086,Clothing,442.23,6,23%,3263.66,Revolut
IE-TXN-000245,18/07/2023,CUST-0542,Ms. Jemma Grahams,Offaly,R01 7XCA,PROD-0045,Health & Beauty,201.53,6,23%,1487.29,Mastercard
IE-TXN-000246,09/01/2025,CUST-0849,Mrs. Ruth McCay,Kilkenny,R6291D9,PROD-0087,Home Decor,468.0,6,23%,3453.84,Apple Pay
IE-TXN-000247,01/05/2025,CUST-0735,Abby Weldon,Tyrone,H20YY0R,PROD-0069,Home Decor,198.83,2,23%,489.12,Revolut
IE-TXN-000248,10/08/2024,CUST-0661,Morgan Myers,Meath,K58ND7T,PROD-0094,Groceries,143.47,4,23%,705.87,Mastercard
IE-TXN-000249,04/09/2025,CUST-0143,Jasmin O'Sharkey,Kerry,N44EXV1,PROD-0074,Electronics,293.57,4,23%,1444.36,Revolut
IE-TXN-000250,17/11/2024,CUST-0431,Seaneen MacMorrow,Cork,E92 8584,PROD-0009,Health & Beauty,68.26,5,23%,419.8,Revolut
IE-TXN-000251,23/10/2023,CUST-0178,Blake MacMullen,Armagh,V22 C573,PROD-0034,Beverages,10.71,9,23%,118.56,Visa
IE-TXN-000252,02/04/2023,CUST-0896,Michaela O'Hara-Roach,Kerry,T325W11,PROD-0072,Beverages,415.86,1,23%,511.51,Visa
IE-TXN-000253,20/03/2024,CUST-0653,Joshua McGlynn,Down,C13 V7HX,PROD-0056,Home Decor,154.53,10,23%,1900.72,Apple Pay
IE-TXN-000254,20/04/2024,CUST-0359,Meibh Donnan-McDunphy,Tipperary,N28VDT6,PROD-0013,Beverages,202.12,7,23%,1740.25,Visa
IE-TXN-000255,27/05/2025,CUST-0745,Charlie Kinaghan,Cavan,D01 N7CX,PROD-0076,Clothing,290.4,8,23%,2857.54,Revolut
IE-TXN-000256,22/10/2025,CUST-0597,Kealan Concannon,Tipperary,D3450V4,PROD-0093,Clothing,144.16,2,23%,354.63,Revolut
IE-TXN-000257,08/08/2025,CUST-0959,Catriona Philban,Dublin,C79 Y9NP,PROD-0088,Beverages,344.15,7,23%,2963.13,Visa
IE-TXN-000258,15/10/2024,CUST-0109,Dr. John Condron,Waterford,H20VP27,PROD-0027,Health & Beauty,99.37,7,23%,855.58,Revolut
IE-TXN-000259,07/06/2025,CUST-0378,Enya Fitzsimmons,Londonderry,C29 9WXP,PROD-0057,Health & Beauty,465.2,1,23%,572.2,Mastercard
IE-TXN-000260,04/04/2023,CUST-0213,Mr. Eunan Brick,Sligo,T76CDPT,PROD-0086,Clothing,442.23,10,23%,5439.43,Mastercard
IE-TXN-000261,27/08/2024,CUST-0113,Miss Kerri Bourke,Cavan,V11 2RX8,PROD-0016,Health & Beauty,124.95,3,23%,461.07,Apple Pay
IE-TXN-000262,21/11/2025,CUST-0438,Dr. Eugene Martyn,Clare,K33 TRTV,PROD-0056,Home Decor,154.53,3,23%,570.22,Mastercard
IE-TXN-000263,26/07/2024,CUST-0574,Kelly Dunny,Londonderry,W1183CV,PROD-0066,Home Decor,25.63,8,23%,252.2,Google Pay
IE-TXN-000264,31/03/2025,CUST-0185,Duncan Cully,Donegal,H209FPY,PROD-0041,Health & Beauty,73.36,2,23%,180.47,Mastercard
IE-TXN-000265,03/12/2024,CUST-0228,Jude Nelson,Offaly,H94 WNYF,PROD-0036,Health & Beauty,83.35,8,23%,820.16,Google Pay
IE-TXN-000266,24/10/2025,CUST-0603,Dr. Carter McCallion,Galway,P17KVNF,PROD-0099,Groceries,214.14,2,23%,526.78,Apple Pay
IE-TXN-000267,12/06/2025,CUST-0615,Ms. Kirsty Clavin,Wexford,C23 A3EW,PROD-0065,Home Decor,225.67,5,23%,1387.87,Mastercard
IE-TXN-000268,12/09/2024,CUST-0660,Brandon Mullaney,Longford,E26 0V3V,PROD-0069,Home Decor,198.83,6,23%,1467.37,Google Pay
IE-TXN-000269,11/05/2024,CUST-0553,Abbi Morrow,Roscommon,K998RDH,PROD-0040,Home Decor,260.71,4,23%,1282.69,Revolut
IE-TXN-000270,14/02/2023,CUST-0897,Manus Timony,Meath,C64 YTPK,PROD-0047,Groceries,29.43,8,23%,289.59,Google Pay
IE-TXN-000271,09/10/2023,CUST-0906,Aideen Fenning,Longford,X77 X6P3,PROD-0044,Electronics,333.0,7,23%,2867.13,Mastercard
IE-TXN-000272,20/09/2023,CUST-0592,Miss Dawn O'Keeffe,Fermanagh,F68ND8K,PROD-0025,Groceries,103.63,7,23%,892.25,Revolut
IE-TXN-000273,27/04/2023,CUST-0379,Dr. Grace Laffey,Kilkenny,T007C6V,PROD-0094,Groceries,143.47,9,23%,1588.21,Revolut
IE-TXN-000274,24/06/2025,CUST-0813,Rhys Canning,Monaghan,E43 AV3X,PROD-0058,Electronics,283.69,8,23%,2791.51,Google Pay
IE-TXN-000275,27/08/2024,CUST-0701,Nicholas McCool,Limerick,C91 5C57,PROD-0089,Clothing,250.9,1,23%,308.61,Revolut
IE-TXN-000276,16/12/2023,CUST-0991,Dr. Dale Greally,Donegal,A45W764,PROD-0040,Home Decor,260.71,6,23%,1924.04,Apple Pay
IE-TXN-000277,17/05/2023,CUST-0684,Tess Kilfoyle,Dublin,F77N2A9,PROD-0016,Health & Beauty,124.95,10,23%,1536.88,Revolut
IE-TXN-000278,10/03/2024,CUST-0947,Dr. Don Tracey,Tyrone,T39 E19F,PROD-0013,Beverages,202.12,1,23%,248.61,Google Pay
IE-TXN-000279,20/06/2024,CUST-0590,Dr. Zac Hoare,Armagh,R56 X9HH,PROD-0029,Groceries,102.61,7,23%,883.47,Visa
IE-TXN-000280,21/05/2025,CUST-0022,Miss Shanna O'Ruane,Mayo,Y74 0V28,PROD-0047,Groceries,29.43,2,23%,72.4,Revolut
IE-TXN-000281,17/10/2023,CUST-0159,Dr. Kurt Dunny,Wicklow,F5535CK,PROD-0080,Groceries,134.08,8,23%,1319.35,Apple Pay
IE-TXN-000282,06/04/2024,CUST-0094,Dr. Teresa McKiernan,Kilkenny,W34 496Y,PROD-0087,Home Decor,468.0,6,23%,3453.84,Revolut
IE-TXN-000283,21/06/2023,CUST-0546,Ms. Catriona McGirl,Antrim,R17RV5P,PROD-0041,Health & Beauty,73.36,4,23%,360.93,Apple Pay
IE-TXN-000284,01/05/2023,CUST-0894,Seanan Staunton-O'Neill,Offaly,X03565D,PROD-0032,Electronics,9.19,7,23%,79.13,Revolut
IE-TXN-000285,21/01/2023,CUST-0665,Dr. Nina Sweeney,Meath,T37 3DY4,PROD-0095,Health & Beauty,320.05,4,23%,1574.65,Revolut
IE-TXN-000286,20/03/2024,CUST-0252,Miss Lynda Donaldson,Tyrone,H17 5H14,PROD-0024,Health & Beauty,95.77,5,23%,588.99,Visa
IE-TXN-000287,29/01/2023,CUST-0252,Miss Lynda Donaldson,Tyrone,H17 5H14,PROD-0061,Health & Beauty,112.69,3,23%,415.83,Revolut
IE-TXN-000288,30/08/2023,CUST-0830,Charlene Norris-Coyne,Wexford,N98EKRH,PROD-0046,Health & Beauty,388.49,3,23%,1433.53,Google Pay
IE-TXN-000289,02/06/2023,CUST-0940,David Henebry,Louth,V23 KYT3,PROD-0057,Health & Beauty,465.2,6,23%,3433.18,Google Pay
IE-TXN-000290,08/02/2024,CUST-0552,Lindsay Caldwell,Mayo,V4604AA,PROD-0028,Groceries,198.98,1,23%,244.75,Apple Pay
IE-TXN-000291,07/01/2024,CUST-0733,Jena Meaney,Wicklow,E13DNRX,PROD-0075,Home Decor,61.4,10,23%,755.22,Apple Pay
IE-TXN-000292,27/02/2025,CUST-0460,Simone Daly,Donegal,V83 X9YW,PROD-0048,Home Decor,90.34,8,23%,888.95,Mastercard
IE-TXN-000293,15/09/2024,CUST-0860,Julie Corridan,Down,R339TCV,PROD-0032,Electronics,9.19,2,23%,22.61,Apple Pay
IE-TXN-000294,04/08/2024,CUST-0447,Dr. Alexander Carry,Tipperary,P20 F80W,PROD-0048,Home Decor,90.34,9,23%,1000.06,Mastercard
IE-TXN-000295,06/07/2025,CUST-0541,Jesse MacEver,Westmeath,Y09 TK8T,PROD-0003,Electronics,160.72,9,23%,1779.17,Revolut
IE-TXN-000296,27/09/2024,CUST-0586,Elizabeth Colley,Kildare,H98149C,PROD-0095,Health & Beauty,320.05,4,23%,1574.65,Google Pay
IE-TXN-000297,21/12/2023,CUST-0163,Trevor McElduff,Kerry,W87KKVN,PROD-0069,Home Decor,198.83,2,23%,489.12,Revolut
IE-TXN-000298,11/08/2023,CUST-0903,Mrs. Julie Deloughry,Carlow,Y68PCYN,PROD-0091,Home Decor,287.8,4,23%,1415.98,Visa
IE-TXN-000299,31/10/2023,CUST-0574,Kelly Dunny,Londonderry,W1183CV,PROD-0092,Groceries,294.39,5,23%,1810.5,Visa
IE-TXN-000300,09/11/2023,CUST-0190,Helen Agnew,Kilkenny,K90283W,PROD-0051,Groceries,464.13,9,23%,5137.92,Apple Pay
IE-TXN-000301,21/11/2025,CUST-0086,Mr. Shay Kerrisk,Roscommon,V67 Y60H,PROD-0060,Home Decor,78.16,3,23%,288.41,Visa
IE-TXN-000302,12/05/2023,CUST-0364,Dale Leech,Donegal,K28PRDW,PROD-0058,Electronics,283.69,4,23%,1395.75,Revolut
IE-TXN-000303,13/03/2025,CUST-0017,Jon Poland,Louth,R9154X2,PROD-0058,Electronics,283.69,10,23%,3489.39,Mastercard
IE-TXN-000304,03/03/2024,CUST-0599,Dr. Leon Cowen,Meath,Y24 4RK7,PROD-0093,Clothing,144.16,4,23%,709.27,Revolut
IE-TXN-000305,26/03/2025,CUST-0357,Mitchel D'Arcy,Offaly,R41FX62,PROD-0071,Groceries,61.33,4,23%,301.74,Revolut
IE-TXN-000306,26/06/2023,CUST-0907,Oliver Harley,Donegal,X97C51C,PROD-0033,Health & Beauty,174.88,2,23%,430.2,Apple Pay
IE-TXN-000307,01/02/2023,CUST-0603,Dr. Carter McCallion,Galway,P17KVNF,PROD-0088,Beverages,344.15,1,23%,423.3,Apple Pay
IE-TXN-000308,23/01/2024,CUST-0439,Dr. Martha Sharry,Laois,P36 HW2W,PROD-0080,Groceries,134.08,1,23%,164.92,Revolut
IE-TXN-000309,05/06/2023,CUST-0282,Mr. Corey Rynn,Westmeath,K93 0319,PROD-0068,Electronics,253.1,5,23%,1556.57,Google Pay
IE-TXN-000310,15/02/2025,CUST-0997,Mr. Cillian Lenihan,Kerry,R736F5N,PROD-0005,Beverages,306.1,7,23%,2635.52,Revolut
IE-TXN-000311,01/01/2025,CUST-0976,Liam Burton-McBreen,Waterford,Y02HE82,PROD-0076,Clothing,290.4,5,23%,1785.96,Apple Pay
IE-TXN-000312,03/04/2023,CUST-0650,Alan Moher-McCarthy,Leitrim,N80H50D,PROD-0052,Groceries,309.93,3,23%,1143.64,Apple Pay
IE-TXN-000313,27/03/2023,CUST-0790,Jack Dower,Offaly,V37 71DT,PROD-0082,Home Decor,330.88,4,23%,1627.93,Visa
IE-TXN-000314,25/12/2025,CUST-0337,Dr. Saskia Doyle,Offaly,V67 WED0,PROD-0035,Clothing,84.97,6,23%,627.08,Revolut
IE-TXN-000315,23/08/2023,CUST-0002,Dayna McTiernan,Carlow,Y15 E72E,PROD-0072,Beverages,415.86,5,23%,2557.54,Mastercard
IE-TXN-000316,21/04/2024,CUST-0651,Dr. Rhianne Earl,Longford,T97 1V6Y,PROD-0061,Health & Beauty,112.69,4,23%,554.43,Revolut
IE-TXN-000317,14/03/2025,CUST-0654,Padraigin Moffatt,Wexford,P002AK2,PROD-0016,Health & Beauty,124.95,8,23%,1229.51,Revolut
IE-TXN-000318,10/11/2024,CUST-0700,Micheal MacCormack,Carlow,W674899,PROD-0071,Groceries,61.33,8,23%,603.49,Mastercard
IE-TXN-000319,21/09/2024,CUST-0259,Joseph McCrea,Roscommon,D56 XE73,PROD-0005,Beverages,306.1,8,23%,3012.02,Revolut
IE-TXN-000320,06/11/2025,CUST-0381,Dominic Grey,Antrim,H68X01R,PROD-0033,Health & Beauty,174.88,4,23%,860.41,Google Pay
IE-TXN-000321,26/04/2023,CUST-0135,Tori Donohue,Galway,V339F74,PROD-0055,Home Decor,161.99,6,23%,1195.49,Visa
IE-TXN-000322,30/06/2025,CUST-0606,Gregory O'Rooney,Donegal,E93XY14,PROD-0065,Home Decor,225.67,8,23%,2220.59,Visa
IE-TXN-000323,25/12/2024,CUST-0042,Oliver McNill-Kehoe,Galway,P80VW8N,PROD-0037,Clothing,91.4,5,23%,562.11,Revolut
IE-TXN-000324,18/02/2025,CUST-0022,Miss Shanna O'Ruane,Mayo,Y74 0V28,PROD-0081,Health & Beauty,246.95,9,23%,2733.74,Visa
IE-TXN-000325,21/05/2024,CUST-0621,Mrs. Susannah Wynne,Kilkenny,A448Y8W,PROD-0063,Home Decor,91.48,6,23%,675.12,Apple Pay
IE-TXN-000326,13/10/2025,CUST-0044,Sam Herity-Lang,Limerick,N93R7PE,PROD-0058,Electronics,283.69,8,23%,2791.51,Apple Pay
IE-TXN-000327,12/07/2025,CUST-0124,Mrs. Bethan Carragher,Mayo,E06 WD9N,PROD-0046,Health & Beauty,388.49,6,23%,2867.06,Revolut
IE-TXN-000328,03/02/2023,CUST-0797,Dr. Eamonn Dorrian,Offaly,F81 D3N6,PROD-0052,Groceries,309.93,1,23%,381.21,Mastercard
IE-TXN-000329,09/12/2025,CUST-0117,Christie Stephens,Wicklow,H38 A99W,PROD-0022,Home Decor,490.8,1,23%,603.68,Apple Pay
IE-TXN-000330,05/01/2025,CUST-0934,Louis Hynes-Costelloe,Longford,R33P49F,PROD-0087,Home Decor,468.0,4,23%,2302.56,Mastercard
IE-TXN-000331,25/10/2024,CUST-0792,Chantel Curry,Londonderry,H581DRV,PROD-0014,Beverages,29.39,10,23%,361.5,Visa
IE-TXN-000332,03/09/2023,CUST-0347,Lee Ennis,Kilkenny,T6150AC,PROD-0001,Electronics,240.48,3,23%,887.37,Revolut
IE-TXN-000333,17/03/2025,CUST-0136,Chelsea McElroy,Limerick,E17 TNR7,PROD-0052,Groceries,309.93,7,23%,2668.5,Google Pay
IE-TXN-000334,31/01/2024,CUST-0603,Dr. Carter McCallion,Galway,P17KVNF,PROD-0064,Beverages,318.75,5,23%,1960.31,Apple Pay
IE-TXN-000335,07/02/2024,CUST-0508,Colum Doorty,Meath,T58 PC04,PROD-0083,Home Decor,486.81,8,23%,4790.21,Revolut
IE-TXN-000336,17/11/2025,CUST-0036,Rhian Harkins,Kildare,A71 NVT5,PROD-0048,Home Decor,90.34,2,23%,222.24,Mastercard
IE-TXN-000337,13/08/2025,CUST-0647,Kimberly Moore,Tipperary,W71WYFP,PROD-0017,Electronics,195.66,2,23%,481.32,Revolut
IE-TXN-000338,26/11/2023,CUST-0306,Erika Comber,Leitrim,Y23ET99,PROD-0045,Health & Beauty,201.53,3,23%,743.65,Revolut
IE-TXN-000339,08/12/2023,CUST-0125,Mr. Cormac Redican,Cork,W79P1VN,PROD-0081,Health & Beauty,246.95,1,23%,303.75,Mastercard
IE-TXN-000340,07/02/2024,CUST-0797,Dr. Eamonn Dorrian,Offaly,F81 D3N6,PROD-0094,Groceries,143.47,8,23%,1411.74,Apple Pay
IE-TXN-000341,16/01/2025,CUST-0015,Alastair McColl-Mackle,Wicklow,R39508N,PROD-0009,Health & Beauty,68.26,5,23%,419.8,Apple Pay
IE-TXN-000342,07/01/2024,CUST-0542,Ms. Jemma Grahams,Offaly,R01 7XCA,PROD-0041,Health & Beauty,73.36,5,23%,451.16,Revolut
IE-TXN-000343,10/03/2024,CUST-0192,Dr. Dara Roden,Antrim,T200C6K,PROD-0020,Groceries,382.5,4,23%,1881.9,Apple Pay
IE-TXN-000344,15/06/2024,CUST-0309,Dr. Codie Mountain,Sligo,D905X50,PROD-0036,Health & Beauty,83.35,9,23%,922.68,Google Pay
IE-TXN-000345,10/07/2025,CUST-0189,Alister McDade-Gillick,Fermanagh,P54 VNXD,PROD-0063,Home Decor,91.48,8,23%,900.16,Google Pay
IE-TXN-000346,28/07/2024,CUST-0827,Lauren Denihan,Leitrim,K05 FX3H,PROD-0020,Groceries,382.5,6,23%,2822.85,Revolut
IE-TXN-000347,06/12/2023,CUST-0592,Miss Dawn O'Keeffe,Fermanagh,F68ND8K,PROD-0091,Home Decor,287.8,7,23%,2477.96,Revolut
IE-TXN-000348,18/05/2024,CUST-0166,Daire O'Bryen,Longford,F86 XV46,PROD-0052,Groceries,309.93,7,23%,2668.5,Apple Pay
IE-TXN-000349,24/08/2023,CUST-0510,Gary O'Beirne,Carlow,K86 2PPD,PROD-0013,Beverages,202.12,2,23%,497.22,Visa
IE-TXN-000350,20/10/2024,CUST-0338,Karen O'Halloran,Westmeath,K14HKEW,PROD-0023,Clothing,368.12,3,23%,1358.36,Revolut
IE-TXN-000351,03/05/2024,CUST-0915,Elisha Kelly,Limerick,D16 K9V2,PROD-0095,Health & Beauty,320.05,4,23%,1574.65,Revolut
IE-TXN-000352,11/03/2023,CUST-0914,Kiera McGilligan-Briody,Fermanagh,V92 HCEC,PROD-0049,Clothing,379.57,8,23%,3734.97,Revolut
